age,age_onset,birthplace,filename,native_language,sex,speakerid,country,audio_length,max_freq,db
19.0,11.0,"skopje, macedonia",macedonian5,macedonian,famale,1585,macedonia,21.11764172335601,22050.0,30.95008207002934
19.0,9.0,"skopje, macedonia",macedonian6,macedonian,male,1586,macedonia,22.6081179138322,22050.0,30.47617861539489
19.0,10.0,"skopje, macedonia",macedonian7,macedonian,famale,1587,macedonia,22.442448979591838,22050.0,28.314753340974757
20.0,8.0,"skopje, macedonia",macedonian8,macedonian,male,1588,macedonia,19.977709750566895,22050.0,29.951194922737734
19.0,10.0,"skopje, macedonia",macedonian9,macedonian,famale,1589,macedonia,26.240136054421768,22050.0,29.499939824752488
44.0,20.0,"antananarivo, madagascar",malagasy1,malagasy,male,1354,madagascar,49.90145124716553,22050.0,34.16965173743301
28.0,3.0,"kuala lumpur, malaysia",malay1,malay,famale,254,malaysia,20.71748299319728,22050.0,31.544608845499887
22.0,5.0,"kuching, sarawak, malaysia",malay2,malay,male,1194,malaysia,26.69904761904762,22050.0,32.29876997999824
43.0,6.0,"seremban, negeri sembilan, malaysia",malay3,malay,famale,1497,malaysia,22.709115646258503,22050.0,32.55638958296594
21.0,8.0,"kuala lumpur, malaysia",malay4,malay,famale,1503,malaysia,25.20517006802721,22050.0,32.839249995927496
19.0,3.0,"kuala lumpur, malaysia",malay5,malay,male,1670,malaysia,21.466848072562357,22050.0,28.331378007081476
24.0,5.0,"kerala state, kerala state, india",malayalam1,malayalam,male,255,india,31.164331065759637,22050.0,32.16760344035817
29.0,5.0,"trivandrum, kerala, india",malayalam2,malayalam,famale,592,india,25.407097505668933,22050.0,33.08416407932163
19.0,3.5,"bangalore, india",malayalam3,malayalam,famale,1780,india,20.827460317460318,22050.0,31.178717566236585
18.0,3.0,"dubai, united arab emirates",malayalam4,malayalam,famale,1857,united arab emirates,30.252108843537414,22050.0,33.90806910895331
30.0,4.0,"mosta, malta",maltese1,maltese,famale,409,malta,21.446167800453516,22050.0,31.87546786459048
74.0,6.0,"marsa, malta",maltese2,maltese,famale,1359,malta,42.026666666666664,22050.0,32.01430482094701
26.0,13.0,"shanxi province, shanxi, china",mandarin1,mandarin,famale,256,china,32.11283446712018,22050.0,30.19541444114349
19.0,3.0,"beijing, china",mandarin10,mandarin,male,491,china,21.79,22050.0,27.977078537037862
53.0,13.0,"kao-hsiung, taiwan",mandarin11,mandarin,famale,607,taiwan,37.758049886621315,22050.0,34.06958338174857
23.0,1.0,"singapore, singapore",mandarin12,mandarin,male,623,singapore,19.795374149659864,22050.0,32.18977290693699
29.0,13.0,"nantou, taiwan",mandarin13,mandarin,male,685,taiwan,21.861587301587303,22050.0,31.806057306984684
49.0,20.0,"dalian, liaoning, china",mandarin14,mandarin,male,719,china,31.116439909297053,22050.0,31.38792250964162
28.0,11.0,"tainan, taiwan",mandarin15,mandarin,famale,746,taiwan,27.584829931972788,22050.0,30.31312875445163
32.0,10.0,"taipei, taiwan",mandarin16,mandarin,male,750,taiwan,27.63673469387755,11025.0,30.455770640537967
26.0,13.0,"wuhan, hubei, china",mandarin17,mandarin,male,796,china,25.52700680272109,22050.0,31.01168037730028
29.0,13.0,"taoyuan, taiwan",mandarin18,mandarin,famale,872,taiwan,32.720104166666665,24000.0,30.264706205452228
27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,42.904444444444444,22050.0,30.069924059292084
38.0,14.0,"nanjing, china",mandarin2,mandarin,famale,257,china,38.306009070294785,22050.0,30.85834946656865
40.0,12.0,"ping tong, taiwan",mandarin20,mandarin,famale,931,taiwan,24.336485260770974,22050.0,30.49967324140824
38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,famale,984,china,39.88437641723356,22050.0,28.7008389341424
39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,famale,1019,china,27.010181405895693,22050.0,29.636334031298972
46.0,13.0,"kao-hsiung, taiwan",mandarin23,mandarin,famale,1044,taiwan,47.723673469387755,22050.0,31.867935254423138
21.0,10.0,"shanghai, china",mandarin24,mandarin,famale,1089,china,29.044399092970522,22050.0,30.714943623286324
28.0,13.0,"wuxi, jiangsu, china",mandarin25,mandarin,famale,1125,china,25.17503401360544,22050.0,30.971810158737604
31.0,12.0,"emei, sichuan, china",mandarin26,mandarin,famale,1141,china,30.980317460317462,22050.0,28.026786169285018
18.0,15.0,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,23.271020408163267,22050.0,31.18326545380097
45.0,15.0,"shanghai, china",mandarin28,mandarin,male,1447,china,30.091791383219956,22050.0,31.457516134466164
24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,19.82984126984127,22050.0,29.83186133365311
43.0,10.0,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,42.29070294784581,22050.0,32.27078650327918
27.0,13.0,"taipei, taiwan",mandarin30,mandarin,male,1491,taiwan,38.06922902494331,22050.0,33.88103704268857
26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,famale,1519,china,23.87,22050.0,31.30786111189871
23.0,12.0,"taipei, taiwan",mandarin32,mandarin,famale,1527,taiwan,22.308,24000.0,31.687428286668506
25.0,6.0,"beijing, china",mandarin33,mandarin,male,1541,china,23.359274376417233,22050.0,30.83926474719101
31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,famale,1578,china,27.46437641723356,22050.0,31.218958768587072
27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,famale,1579,china,30.429931972789117,22050.0,29.807153898372512
32.0,10.0,"beijing, china",mandarin36,mandarin,famale,1580,china,33.125578231292515,22050.0,33.05997731028435
32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,famale,1581,china,39.81181405895692,22050.0,33.82353152961683
33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,famale,1582,china,43.23340136054422,22050.0,32.80101446397603
24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,famale,1583,china,34.70358276643991,22050.0,33.62311419422809
24.0,6.0,"shanghai, china",mandarin4,mandarin,famale,259,china,31.52471655328798,22050.0,33.60207299916764
28.0,12.0,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,24.202925170068028,22050.0,31.332213869893877
34.0,13.0,"songyuan, jilin, china",mandarin41,mandarin,famale,1615,china,35.03219954648526,22050.0,32.48366145737879
47.0,16.0,"yanbian, jilin, china",mandarin42,mandarin,famale,1616,china,55.59,22050.0,33.35693924995661
24.0,15.0,"datong, shanxi, china",mandarin43,mandarin,famale,1617,china,42.4675283446712,22050.0,33.58924173417922
21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,33.82546485260771,22050.0,31.824595327395706
42.0,12.0,"beijing, china",mandarin45,mandarin,famale,1631,china,46.30136054421769,22050.0,33.13549780230978
43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,famale,1636,china,42.59340136054422,22050.0,33.578567251387156
28.0,8.0,"beijing, china",mandarin47,mandarin,famale,1644,china,34.679047619047616,22050.0,33.55660864340075
37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,41.29263038548753,22050.0,32.85964006031606
21.0,10.0,"shanghai, china",mandarin49,mandarin,male,1736,china,18.92426303854875,22050.0,33.0437518134855
31.0,12.0,"beijing, china",mandarin5,mandarin,famale,260,china,29.299795918367348,22050.0,32.730107549162206
25.0,9.0,"hsinchu, taiwan",mandarin50,mandarin,male,1788,taiwan,39.85780045351474,22050.0,30.564140355711924
25.0,10.0,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,27.805895691609976,22050.0,25.097582240468633
26.0,6.0,"shaoxing, zhejiang, china",mandarin52,mandarin,famale,1793,china,32.21768707482993,22050.0,27.48749752252936
38.0,13.0,"ningbo, zhejiang, china",mandarin53,mandarin,famale,1817,china,30.123401360544218,22050.0,31.310300012269018
25.0,10.0,"chengdu, sichuan, china",mandarin54,mandarin,famale,1900,china,22.3027664399093,22050.0,32.668234682001675
25.0,13.0,"loudi, hunan, china",mandarin55,mandarin,famale,1909,china,35.71750566893424,22050.0,32.0432238824676
26.0,11.0,"baoding, hebei, china",mandarin56,mandarin,famale,1910,china,27.413083900226756,22050.0,32.91233602473368
20.0,12.0,"shanghai, china",mandarin57,mandarin,male,1990,china,23.376077097505668,22050.0,31.67092915697299
23.0,7.0,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,19.751541666666668,24000.0,31.226989262504063
20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,famale,2019,china,40.75659863945578,22050.0,32.981432489925936
28.0,12.0,"le shan, sichuan, china",mandarin6,mandarin,famale,261,china,31.735351473922904,22050.0,33.23977791452307
41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,famale,2109,china,32.13641723356009,22050.0,30.292595979470466
33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,famale,2116,china,34.62607709750567,22050.0,30.19813830139472
24.0,7.0,"shanghai, china",mandarin62,mandarin,male,2117,china,23.0621768707483,22050.0,32.18785391244155
27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,27.287800453514738,22050.0,31.798384438123072
24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,famale,2129,china,36.34575963718821,22050.0,31.194061229223998
20.0,5.0,"tianjin, hebei, china",mandarin65,mandarin,famale,2173,china,19.794943310657597,22050.0,31.12311031142315
22.0,5.0,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,20.287800453514738,22050.0,30.334772163136797
29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,26.679795918367347,22050.0,33.461956008086176
38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china,35.92122448979592,22050.0,30.124854963093668
36.0,9.0,"freetown, sierra leone",mandingo1,mandingo,male,263,sierra leone,28.207528344671204,22050.0,30.775340650747825
23.0,12.0,"ziguinchor, senegal",mandinka1,mandinka,male,789,senegal,43.303832199546484,22050.0,32.184426194324324
27.0,15.0,"goudomp, senegal",mankanya1,mankanya,male,790,senegal,39.59424036281179,22050.0,33.851373945774405
21.0,3.0,"bombay, india",marathi1,marathi,famale,264,india,26.456281179138323,22050.0,29.83116538240505
28.0,10.0,"madras, india",marathi2,marathi,male,265,india,26.651995464852607,22050.0,31.01709819073674
31.0,2.0,"bombay, india",marathi3,marathi,male,837,india,24.023424036281178,22050.0,32.09711538082717
21.0,5.0,"port louis, mauritius",mauritian1,mauritian,male,266,mauritius,33.00224489795919,22050.0,31.974397505664164
48.0,7.0,"grand port, mauritius",mauritian2,mauritian,male,1935,mauritius,23.260952380952382,22050.0,32.32494029439708
35.0,5.0,"harbel, liberia",mende1,mende,male,436,liberia,29.53344671201814,22050.0,33.63415794131904
21.0,2.0,"freetown, sierra leone",mende2,mende,famale,603,sierra leone,35.19444444444444,22050.0,27.936578880862747
32.0,5.0,"freetown, sierra leone",mende3,mende,male,1986,sierra leone,31.133469387755103,22050.0,32.91940005481156
18.0,8.0,"krinkrin, rio coco, nicaragua",miskito1,miskito,male,2067,nicaragua,38.81104308390022,22050.0,33.09661602914942
18.0,13.0,"kum, rio coco, nicaragua",miskito10,miskito,male,2090,nicaragua,62.76668934240363,22050.0,31.454268812003313
18.0,11.0,"bilwi, puerto cabezas, nicaragua",miskito11,miskito,famale,2093,nicaragua,32.373333333333335,22050.0,32.43524790661966
18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito2,miskito,famale,2068,nicaragua,33.02909297052154,22050.0,33.24628552091592
32.0,14.0,"bilwi, puerto cabezas, nicaragua",miskito3,miskito,male,2069,nicaragua,23.046961451247167,22050.0,32.516633877596185
18.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito4,miskito,male,2070,nicaragua,35.262517006802724,22050.0,33.24641438552582
18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito5,miskito,famale,2071,nicaragua,27.881995464852608,22050.0,32.97791574412569
19.0,12.0,"bilwi, puerto cabezas, nicaragua",miskito6,miskito,male,2082,nicaragua,36.14092970521542,22050.0,32.98867581396715
20.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito7,miskito,male,2083,nicaragua,36.11172335600907,22050.0,33.0853144187364
18.0,12.0,"walakitang, rio coco, nicaragua",miskito8,miskito,male,2088,nicaragua,35.17344671201814,22050.0,31.586683791001807
40.0,38.0,"bilwi, puerto cabezas, nicaragua",miskito9,miskito,male,2089,nicaragua,28.65687074829932,22050.0,32.5579624222371
37.0,6.0,"mandalay, myanmar",mizo1,mizo,male,2072,myanmar,21.743242630385488,22050.0,32.74079157901295
54.0,15.0,"mango, togo",moba1,moba,male,999,togo,52.871043083900226,22050.0,33.07251376635606
18.0,15.0,"ulaanbaatar, mongolia",mongolian1,mongolian,famale,267,mongolia,35.2665306122449,11025.0,25.53829132435499
22.0,17.0,"ulaanbaatar, mongolia",mongolian2,mongolian,male,268,mongolia,33.63410430839002,22050.0,31.931691137135445
38.0,10.0,"ulaanbaatar, mongolia",mongolian3,mongolian,male,762,mongolia,36.22387755102041,22050.0,33.883341741928064
19.0,15.0,"ulaanbaatar, mongolia",mongolian4,mongolian,male,1024,mongolia,28.43566893424036,22050.0,31.793573179964618
23.0,9.0,"sofia, bulgaria",mongolian5,mongolian,male,1135,bulgaria,23.96530612244898,22050.0,30.358600412017026
29.0,26.0,"sukhbaatar, mongolia",mongolian6,mongolian,famale,1199,mongolia,32.28460317460318,22050.0,32.2872160819319
28.0,28.0,"darhan, mongolia",mongolian7,mongolian,famale,1811,mongolia,49.354897959183674,22050.0,32.65289330785373
25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,33.66893424036281,22050.0,33.13167203812349
19.0,5.0,"yekaterinburg, russia",mongolian9,mongolian,male,1896,russia,22.050294784580498,22050.0,32.58903947938428
29.0,12.0,"tenkodogo, burkina faso",moore1,moore,famale,269,burkina faso,33.59045351473923,22050.0,33.57690807501843
21.0,6.0,"weno, chuuk, federated states of micronesia",mortlockese1,mortlockese,male,270,federated states of micronesia,26.754104166666668,24000.0,31.309977853010974
44.0,12.0,"rehoboth, namibia",nama1,nama,male,1104,namibia,32.864603174603175,22050.0,29.93975332514706
35.0,18.0,"eldoret, kenya",nandi1,nandi,male,1193,kenya,31.338344671201813,22050.0,32.39129145984847
24.0,12.0,"shangri-la, yunnan, china",naxi1,naxi,famale,2164,china,34.194761904761904,22050.0,33.16105833434739
22.0,5.0,"katmandu, nepal",nepali1,nepali,famale,271,nepal,28.247732426303855,22050.0,31.475898484707816
23.0,3.0,"katmandu, nepal",nepali10,nepali,famale,1770,nepal,26.40108843537415,22050.0,33.10983923858656
24.0,20.0,"katmandu, nepal",nepali11,nepali,famale,1865,nepal,51.46687074829932,22050.0,33.04875869474448
26.0,6.0,"katmandu, nepal",nepali12,nepali,famale,1978,nepal,27.417165532879817,22050.0,30.202629249824934
25.0,5.0,"katmandu, nepal",nepali13,nepali,famale,2021,nepal,22.290680272108844,22050.0,31.212412263647206
37.0,14.0,"katmandu, nepal",nepali2,nepali,famale,757,nepal,77.73451247165534,22050.0,32.08472103508859
36.0,4.0,"dharan, nepal",nepali3,nepali,male,807,nepal,28.18267573696145,22050.0,33.95945930283251
25.0,5.0,"pokhara, nepal",nepali4,nepali,male,830,nepal,27.26222222222222,22050.0,31.46946043138896
39.0,9.0,"chisapani, nepal",nepali5,nepali,male,1495,nepal,32.182857142857145,22050.0,31.658268487687145
24.0,6.0,"bhadrapur, nepal",nepali6,nepali,male,1499,nepal,33.29741496598639,22050.0,33.333660569395086
19.0,7.0,"chitwan, nepal",nepali7,nepali,male,1513,nepal,28.42233560090703,22050.0,29.738091989298105
20.0,5.0,"pokhara, nepal",nepali8,nepali,male,1514,nepal,24.98467120181406,22050.0,29.375754177547332
36.0,10.0,"baglung, nepal",nepali9,nepali,male,1761,nepal,24.55721088435374,22050.0,33.37321881988715
29.0,5.0,"katmandu, nepal",newari1,newari,male,707,nepal,27.820090702947844,22050.0,30.301321443118514
41.0,15.0,"bota, cameroon",ngemba1,ngemba,male,581,cameroon,35.08281179138322,22050.0,28.924985465015546
63.0,6.0,"bamenda, cameroon",ngemba2,ngemba,famale,1871,cameroon,31.88421768707483,22050.0,33.2698002513486
33.0,10.0,"drammen, norway",norwegian1,norwegian,famale,272,norway,23.58315192743764,22050.0,32.43821667177658
55.0,12.0,"oslo, norway",norwegian2,norwegian,famale,273,norway,22.761904761904763,22050.0,30.637211856505488
19.0,5.0,"volda, norway",norwegian3,norwegian,male,274,norway,19.44297052154195,22050.0,32.222111048253375
23.0,10.0,"lakselv, norway",norwegian4,norwegian,male,562,norway,22.287006802721088,22050.0,31.496244004439458
41.0,9.0,"oslo, norway",norwegian5,norwegian,famale,697,norway,21.83641723356009,22050.0,30.95045076320195
29.0,10.0,"askim, norway",norwegian6,norwegian,male,1211,norway,24.15390022675737,22050.0,33.04800244958541
30.0,15.0,"ayod, sudan",nuer1,nuer,male,1368,sudan,43.37673469387755,22050.0,34.89822641350123
35.0,5.0,"bargarh, orissa, india",oriya1,oriya,male,475,india,16.94358276643991,22050.0,30.277169999692944
32.0,6.0,"orissa, india",oriya2,oriya,male,1084,india,28.553145833333332,24000.0,32.7810335785849
33.0,11.0,"wellga, ethiopia",oromo1,oromo,famale,275,ethiopia,25.11562358276644,22050.0,29.095916798254954
33.0,10.0,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia,29.280839002267573,22050.0,33.49262760263569
35.0,8.0,"dembi dollo, ethiopia",oromo3,oromo,famale,1152,ethiopia,26.266802721088435,22050.0,31.387165820732893
27.0,5.0,"willemstad, curacao",papiamentu1,papiamentu,famale,1781,curacao,28.88562358276644,22050.0,31.910808895662633
23.0,10.0,"willemstad, curacao",papiamentu2,papiamentu,male,1783,curacao,22.871655328798187,22050.0,31.396165158335453
47.0,12.0,"kabul, kandahar, afghanistan",pashto1,pashto,famale,696,afghanistan,30.752244897959184,22050.0,32.35671448165727
26.0,5.0,"mansehra, pakistan",pashto10,pashto,famale,1919,pakistan,24.473832199546486,22050.0,32.24966617434815
26.0,26.0,"kabul, kandahar, afghanistan",pashto2,pashto,famale,792,afghanistan,58.802086167800454,22050.0,31.743541265710554
36.0,7.0,"kandahar, afghanistan",pashto3,pashto,famale,963,afghanistan,46.39492063492064,22050.0,32.299417632727845
18.0,6.0,"peshawar, pakistan",pashto4,pashto,famale,1010,pakistan,19.81988662131519,22050.0,30.673779501840187
52.0,22.0,"kandahar, afghanistan",pashto5,pashto,famale,1355,afghanistan,77.39965986394557,22050.0,32.40184469171752
59.0,17.0,"kandahar, afghanistan",pashto6,pashto,male,1356,afghanistan,35.34773242630386,22050.0,32.50407818937024
